name,formula,inchikey,smiles,source
"(3S,4S)-9-ethenyl-14-ethyl-3-(2-((3-hydroxymethyl-1,4-dioxido-quinoxalin-2-yl)methylcarboxy)ethyl)-4,8,13,18-tetramethyl-20-oxo-phorbine",C43H42N6O6,NWOHVJXBLRBWJO-VUGIHYPDSA-N,C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C4)[C@@H](CCC(=O)OCc1c(CO)n([O-])c2ccccc2[n+]1=O)[C@@H]3C,xml_inchi
"(3S,5Z,7E)-9,10-secocholesta-5,7,10-trien-3-ol",C27H44O,QYSXJUFSXHHAJI-YRZJJWOYSA-N,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,xml_inchi
"(3S,6S)-3,6-dimethyl-1,4-dioxane-2,5-dione",C6H8O4,JJTUDXZGHPGLLC-IMJSIDKUSA-N,C[C@@H]1OC(=O)[C@H](C)OC1=O,xml_inchi
"(3aS,6aR)-1,3-dibenzyltetrahydro-1H-furo[3,4-d]imidazole-2,4-dione",C19H18N2O3,FGFSEMWCZBVRHG-IRXDYDNUSA-N,O=C1OC[C@H]2[C@@H]1N(Cc1ccccc1)C(=O)N2Cc1ccccc1,xml_inchi
"(3as,6as)-1H,4H-3a,6a-(epiminomethanoimino)pyrrolo[3,4-d]imidazole-2,4,6,8(3H,5H)-tetraone",C6H5N5O4,AHUNJJIFFINZDV-OLQVQODUSA-N,O=C1N=C(O)[C@]23N=C(O)N[C@]12NC(O)=N3,xml_inchi
"(4-(methylimino)-2-pentanonato)(1,5-cyclooctadiene)iridium",C14H22IrNO,SHSHJQPESHRPMC-OOMTWWFPSA-N,C/N=C(\C)[CH-]C(C)=O.C1=C\CC/C=C\CC/1.[Ir+],xml_inchi
(4-(trifluoromethyl)phenyl)-[3-thia-1-aza-bicyclo[3.3.1]non-2-ylidene]amine,C14H15F3N2S,MTKOFXNCXFASBC-UHFFFAOYSA-N,FC(F)(F)c1ccc(N=C2SCC3CCCN2C3)cc1,xml_inchi
(4-acetylphenyl)-[3-thia-1-aza-bicyclo[3.3.1]non-2-ylidene]amine,C15H18N2OS,OPRUPDOTLDZNGN-UHFFFAOYSA-N,CC(=O)c1ccc(N=C2SCC3CCCN2C3)cc1,xml_inchi
(4-chlorophenyl)ethanoic acid,C8H7ClO2,CDPKJZJVTHSESZ-UHFFFAOYSA-N,O=C(O)Cc1ccc(Cl)cc1,xml_inchi
(4-cyanophenyl)-[3-thia-1-aza-bicyclo[3.3.1]non-2-ylidene]amine,C14H15N3S,KOJOGXNCWSQGBP-UHFFFAOYSA-N,N#Cc1ccc(N=C2SCC3CCCN2C3)cc1,xml_inchi
(4-fluorophenyl)-[3-thia-1-aza-bicyclo[3.3.1]non-2-ylidene]amine,C13H15FN2S,JCYXKHMRPJADQM-UHFFFAOYSA-N,Fc1ccc(N=C2SCC3CCCN2C3)cc1,xml_inchi
"(4-imino-2-pentanonato)(1,5-cyclooctadiene)iridium",C13H20IrNO,AQMXRRDKCHJNFN-GCOBPYNFSA-N,C1=C\CC/C=C\CC/1.CC(=[OH+])C=C(C)[NH-].[Ir+],xml_inchi
(4-isopropylphenyl)-[3-thia-1-aza-bicyclo[3.3.1]non-2-ylidene]amine,C16H22N2S,CEVLTMNTRPSLGO-UHFFFAOYSA-N,CC(C)c1ccc(N=C2SCC3CCCN2C3)cc1,xml_inchi
(4-methoxyphenyl)ethanoic acid,C9H10O3,NRPFNQUDKRYCNX-UHFFFAOYSA-N,COc1ccc(CC(=O)O)cc1,xml_inchi
(4-methoxyphenyl)phosphinic acid,C7H9O3P,VWEAZVFNLFJJSV-UHFFFAOYSA-N,COc1ccc([PH](=O)O)cc1,xml_inchi
(4-methylphenyl)-[3-thia-1-aza-bicyclo[3.3.1]non-2-ylidene]amine,C14H18N2S,NEARVLGCMUZNOO-UHFFFAOYSA-N,Cc1ccc(N=C2SCC3CCCN2C3)cc1,xml_inchi
"(4aR,4bS,8aS,9aR)-rel-9-ethyldodecahydrocarbazole",C14H25N,FUUPYXUBNPJSOA-CRWXNKLISA-N,CCN1[C@H]2CCCC[C@@H]2[C@@H]2CCCC[C@@H]21,xml_inchi
"(4aS,7S,7aR)-4,7-dimethyl-5,6,7,7a-tetrahydrocyclopenta[c]pyran-1(4aH)-one",C10H14O2,ZDKZHVNKFOXMND-NBEYISGCSA-N,CC1=COC(=O)[C@H]2[C@@H]1CC[C@@H]2C,xml_inchi
"(4aS,7S,7aS)-4,7-dimethyl-5,6,7,7a-tetrahydrocyclopenta[c]pyran-1(4aH)-one",C10H14O2,ZDKZHVNKFOXMND-ZQARSLAVSA-N,CC1=COC(=O)[C@@H]2[C@@H]1CC[C@@H]2C,xml_inchi
(5H)-furan-2-one,C4H4O2,VIHAEDVKXSOUAT-UHFFFAOYSA-N,O=C1C=CCO1,xml_inchi
"(6R,7R)-3-[(Acetyloxy)methyl]-7-[[2-[[[(1-methylethyl)amino][(1-methylethyl)imino]methyl]thio]acetyl]amino]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid",C19H28N4O6S2,JYXACOFERDBGGQ-RHSMWYFYSA-N,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N=C(O)CSC(=NC(C)C)NC(C)C)[C@H]2SC1,xml_inchi
"(6R,7R)-7-{[(2R)-2-{[(4-ethyl-2,3-dioxopiperazin-1-yl)carbonyl]amino}-2-(4-hydroxyphenyl)acetyl]amino}-3-{[(1-methyl-1H-tetrazol-5-yl)sulfanyl]methyl}-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",C25H26N9O8S2,GCFBRXLSHGKWDP-WCJKSRRJSA-M,CCN1CCN(C(O)=N[C@H](C(O)=N[C@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@@H]23)c2ccc([O-])cc2)C(=O)C1=O,xml_inchi
(8-quinolinolato)bis(salicylato)lanthanum,C23H16LaNO7,PYZUEIOAKWGWHD-UHFFFAOYSA-K,O=C(O)c1ccccc1O.O=C([O-])c1ccccc1[O-].[La+3].[O-]c1cccc2cccnc12,xml_inchi
"(8R,9S,10R,13S,14S,17S,E)-3-((2-hydroxyphenyl)imino)-10,13,17-trimethyl-2,3,6,7,8,9,10,11,12,13,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-ol",C26H35NO2,WZHNRFCAKNRVEI-CVJXDVCOSA-N,C[C@]12CC/C(=N\c3ccccc3O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,xml_inchi
"(9E,11E)-tetradeca-9,11-dienyl acetate",C16H28O2,RFEQLTBBKNKGGJ-YTXTXJHMSA-N,CC/C=C/C=C/CCCCCCCCOC(C)=O,xml_inchi
"(9H-fluoren-9-yl)methyl (2,5-dioxopyrrolidin-1-yl) carbonate",C19H15NO5,WMSUFWLPZLCIHP-UHFFFAOYSA-N,O=C(OCC1c2ccccc2-c2ccccc21)ON1C(=O)CCC1=O,xml_inchi
(Benzyl)(dimethyl)(tetradecyl)ammonium nitrate,C23H42N2O3,AJFYQSNSVACWTA-UHFFFAOYSA-N,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1.O=[N+]([O-])[O-],xml_inchi
(D6)-2-propanone,C3D6O,CSCPPACGZOOCGX-WFGJKAKNSA-N,[2H]C([2H])([2H])C(=O)C([2H])([2H])[2H],xml_inchi
(Dimethylamino)acetic acid,C4H9NO2,FFDGPVCHZBVARC-UHFFFAOYSA-N,CN(C)CC(=O)O,xml_inchi
"(E)-1,2-dichloroethene",C2H2Cl2,KFUSEUYYWQURPO-OWOJBTEDSA-N,Cl/C=C/Cl,xml_inchi
"(E)-1,2-diphenyldiazene",C12H10N2,DMLAVOWQYNRWNQ-BUHFOSPRSA-N,c1ccc(/N=N/c2ccccc2)cc1,xml_inchi
"(E)-1,2-diphenylethene",C14H12,PJANXHGTPQOBST-VAWYXSNFSA-N,C(=C\c1ccccc1)/c1ccccc1,xml_inchi
"(E)-1,3-dichloro-1-propene",C3H4Cl2,UOORRWUZONOOLO-OWOJBTEDSA-N,Cl/C=C/CCl,xml_inchi
(E)-1-(3-nitrophenyl)-3-(5-(3-nitrophenyl)furan-2-yl)prop-2-en-1-one,C19H12N2O6,FSKDTHXRBMNNJT-VQHVLOKHSA-N,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1cccc([N+](=O)[O-])c1,xml_inchi
(E)-1-(4-aminophenyl)-3-(5-(3-nitrophenyl)furan-2-yl)prop-2-en-1-one,C19H14N2O4,GODDEAXWMPGFBR-CSKARUKUSA-N,Nc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,xml_inchi
(E)-1-(4-bromophenyl)-3-(5-(3-nitrophenyl)furan-2-yl)prop-2-en-1-one,C19H12BrNO4,IPJBEYMNCBXNPW-CSKARUKUSA-N,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(Br)cc1,xml_inchi
(E)-1-(4-chlorophenyl)-3-(5-(3-nitrophenyl)furan-2-yl)prop-2-en-1-one,C19H12ClNO4,GASMKFGEAHHJFU-CSKARUKUSA-N,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(Cl)cc1,xml_inchi
(E)-1-(4-hydroxyphenyl)-3-(5-(3-nitrophenyl)furan-2-yl)prop-2-en-1-one,C19H13NO5,DZNGRAJCFPPXNJ-CSKARUKUSA-N,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc(O)cc1,xml_inchi
(E)-1-(4-methoxyphenyl)-3-(5-(3-nitrophenyl)furan-2-yl)prop-2-en-1-one,C20H15NO5,DVXQULDNLOPVAL-PKNBQFBNSA-N,COc1ccc(C(=O)/C=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc1,xml_inchi
(E)-1-(4-methoxyphenyl)propene,C10H12O,RUVINXPYWBROJD-ONEGZZNKSA-N,C/C=C/c1ccc(OC)cc1,xml_inchi
(E)-1-(4-nitrophenyl)-3-(5-(3-nitrophenyl)furan-2-yl)prop-2-en-1-one,C19H12N2O6,PDYOIWAZLPNVGD-CSKARUKUSA-N,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccc([N+](=O)[O-])cc1,xml_inchi
(E)-1-(furan-2-yl)-3-(5-(3-nitrophenyl)furan-2-yl)prop-2-en-1-one,C17H11NO5,AREUQTRSZVPEPH-SOFGYWHQSA-N,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccco1,xml_inchi
"(E)-1-chloro-3,3,3-trifluoroprop-1-ene",C3H2ClF3,LDTMPQQAWUMPKS-OWOJBTEDSA-N,FC(F)(F)/C=C/Cl,xml_inchi
"(E)-2-[(4-chlorophenyl)methylene]-3,4-dihydro-1(2H)-naphthalenone",C17H13ClO,OWFGMURBYHPNJK-SDNWHVSQSA-N,O=C1/C(=C/c2ccc(Cl)cc2)CCc2ccccc21,xml_inchi
(E)-2-butenal,C4H6O,MLUCVPSAIODCQM-NSCUHMNNSA-N,C/C=C/C=O,xml_inchi
(E)-2-butene,C4H8,IAQRGUVFOMOMEM-ONEGZZNKSA-N,C/C=C/C,xml_inchi
(E)-2-hexen-1-ol,C6H12O,ZCHHRLHTBGRGOT-SNAWJCMRSA-N,CCC/C=C/CO,xml_inchi
(E)-2-hexenal,C6H10O,MBDOYVRWFFCFHM-SNAWJCMRSA-N,CCC/C=C/C=O,xml_inchi
(E)-2-hexene,C6H12,RYPKRALMXUUNKS-HWKANZROSA-N,C/C=C/CCC,xml_inchi
(E)-2-hexenyl acetate,C8H14O2,HRHOWZHRCRZVCU-AATRIKPKSA-N,CCC/C=C/COC(C)=O,xml_inchi
(E)-2-octene,C8H16,ILPBINAXDRFYPL-HWKANZROSA-N,C/C=C/CCCCC,xml_inchi
"(E)-3,7,11-trimethyldodeca-1,6,10-trien-3-ol",C15H26O,FQTLCLSUCSAZDY-SDNWHVSQSA-N,C=CC(C)(O)CC/C=C(\C)CCC=C(C)C,xml_inchi
"(E)-3,7-dimethyl-2,6-octadien-1-ol",C10H18O,GLZPCOQZEFWAFX-JXMROGBWSA-N,CC(C)=CCC/C(C)=C/CO,xml_inchi
(E)-3-(3-(5-(3-nitrophenyl)furan-2-yl)acryloyl)-2H-chromen-2-one,C22H13NO6,TUYOZKGXMHJLTD-CSKARUKUSA-N,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1cc2ccccc2oc1=O,xml_inchi
(E)-3-(4-hydroxy-3-methoxyphenyl)-2-propenoic acid,C10H10O4,KSEBMYQBYZTDHS-HWKANZROSA-N,COc1cc(/C=C/C(=O)O)ccc1O,xml_inchi
(E)-3-(5-(3-nitrophenyl)furan-2-yl)-1-phenylprop-2-en-1-one,C19H13NO4,QKPZPUDBHPOCTB-PKNBQFBNSA-N,O=C(/C=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1)c1ccccc1,xml_inchi
(E)-3-(dimethylamino)-1-(pyridin-3-yl)prop-2-en-1-one,C10H12N2O,MZLRFUCMBQWLNV-FNORWQNLSA-N,CN(C)/C=C/C(=O)c1cccnc1,xml_inchi
(E)-3-hexene,C6H12,ZQDPJFUHLCOCRG-AATRIKPKSA-N,CC/C=C/CC,xml_inchi
(E)-3-methyl-2-pentene,C6H12,BEQGRRJLJLVQAQ-GQCTYLIASA-N,C/C=C(\C)CC,xml_inchi
(E)-3-phenyl-2-propanal,C9H8O,KJPRLNWUNMBNBZ-UHFFFAOYSA-N,O=CC=Cc1ccccc1,xml_inchi
(E)-4-methyl-2-pentene,C6H12,LGAQJENWWYGFSN-SNAWJCMRSA-N,C/C=C/C(C)C,xml_inchi
(E)-4-octene,C8H16,IRUCBBFNLDIMIK-BQYQJAHWSA-N,CCC/C=C/CCC,xml_inchi
"(E)-6,10-dimethyl-5,9-undecadien-2-one",C13H22O,HNZUNIKWNYHEJJ-FMIVXFBMSA-N,CC(=O)CC/C=C(\C)CCC=C(C)C,xml_inchi
(E)-9-octadecenoic acid,C18H34O2,ZQPPMHVWECSIRJ-MDZDMXLPSA-N,CCCCCCCC/C=C/CCCCCCCC(=O)O,xml_inchi
(E)-9-tricosene,C23H46,IGOWHGRNPLFNDJ-HTXNQAPBSA-N,CCCCCCCC/C=C/CCCCCCCCCCCCC,xml_inchi
(E)-cinnamic acid,C9H8O2,WBYWAXJHAXSJNI-VOTSOKGWSA-N,O=C(O)/C=C/c1ccccc1,xml_inchi
(E)-tetradec-11-enyl acetate,C16H30O2,YJINQJFQLQIYHX-SNAWJCMRSA-N,CC/C=C/CCCCCCCCCCOC(C)=O,xml_inchi
"(E,E)-8,10-dodecadien-1-ol",C12H22O,CSWBSLXBXRFNST-MQQKCMAXSA-N,C/C=C/C=C/CCCCCCCO,xml_inchi
"(E,E,E)-2,6,6,9-tetramethyl-1,4,8-cycloundecatriene",C15H24,FAMPSKZZVDUYOS-HRGUGZIWSA-N,C/C1=C\CC/C(C)=C/CC(C)(C)/C=C/C1,xml_inchi
"(N-hydroxyethyl-1,2-ethanediamine)lithium(I) bis(trifluoromethanesulfonyl)amide",C6H12F6LiN3O5S2,CVUAIJBCWSPYON-UHFFFAOYSA-N,NCCNCCO.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F.[Li+],xml_inchi
(R)-(+)-.alpha.-methylbenzylamine,C8H11N,RQEUFEKYXDPUSK-SSDOTTSWSA-N,C[C@@H](N)c1ccccc1,xml_inchi
(R)-(+)-1-phenylethanol,C8H10O,WAPNOHKVXSQRPX-SSDOTTSWSA-N,C[C@@H](O)c1ccccc1,xml_inchi
(R)-(+)-N-benzyl-1-phenylethylamine,C15H17N,ZYZHMSJNPCYUTB-CYBMUJFWSA-N,C[C@@H](NCc1ccccc1)c1ccccc1,xml_inchi
(R)-(-)-.alpha.-aminobutyric acid,C4H9NO2,QWCKQJZIFLGMSD-GSVOUGTGSA-N,CC[C@@H](N)C(=O)O,xml_inchi
"(R)-(-)-3,5-dinitro-N-(1-phenylethyl)benzamide",C15H13N3O5,ABEVDCGKLRIYRW-SNVBAGLBSA-N,C[C@@H](N=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccccc1,xml_inchi
(R)-(-)-serine,C3H7NO3,MTCFGRXMJLQNBG-UWTATZPHSA-N,N[C@H](CO)C(=O)O,xml_inchi
(R)-(-)-valine,C5H11NO2,KZSNJWFQEVHDMF-SCSAIBSYSA-N,CC(C)[C@@H](N)C(=O)O,xml_inchi
"(R)-(1,1'-binaphthalene)-2,2'-diol",C20H14O2,PPTXVXKCQZKFBN-UHFFFAOYSA-N,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,xml_inchi
(R)-1-cyclohexylethan-1-aminium (S)-2-methoxy-2-phenylacetate,C17H27NO3,XHMUQJHSXHABDS-FFHWYSLTSA-N,CO[C@H](C(=O)O)c1ccccc1.C[C@@H](N)C1CCCCC1,xml_inchi
(R)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,XMGQYMWWDOXHJM-JTQLQIEISA-N,C=C(C)[C@H]1CC=C(C)CC1,xml_inchi
"(R)-2'-(benzyloxy)-(1,1'-binaphthalen)-2-ol",C27H20O2,WLKLZUQBHZFLMA-UHFFFAOYSA-N,Oc1ccc2ccccc2c1-c1c(OCc2ccccc2)ccc2ccccc12,xml_inchi
(R)-2-(2-bromophenyl)-2-hydroxyacetic acid,C8H7BrO3,YBNMJUAXERDNRJ-SSDOTTSWSA-N,O=C(O)[C@H](O)c1ccccc1Br,xml_inchi
(R)-2-(3-bromophenyl)-2-hydroxyacetic acid,C8H7BrO3,CBEMVOYIUQADIA-SSDOTTSWSA-N,O=C(O)[C@H](O)c1cccc(Br)c1,xml_inchi
(R)-2-amino-3-mercaptopropanoic acid,C3H7NO2S,XUJNEKJLAYXESH-REOHCLBHSA-N,N[C@@H](CS)C(=O)O,xml_inchi
(R)-2-aminopropanoic acid,C3H7NO2,QNAYBMKLOCPYGJ-UWTATZPHSA-N,C[C@@H](N)C(=O)O,xml_inchi
(R)-2-hydroxy-2-(m-tolyl)acetic acid,C9H10O3,ASTGXUHKUFFOQX-MRVPVSSYSA-N,Cc1cccc([C@@H](O)C(=O)O)c1,xml_inchi
(R)-2-pinene,C10H16,GRWFGVWFFZKLTI-RKDXNWHRSA-N,CC1=CC[C@@H]2C[C@H]1C2(C)C,xml_inchi
"(R)-3-((tert-butoxycarbonyl)amino)-4-(2,4,5-trifluorophenyl)butanoic acid",C15H18F3NO4,TUAXCHGULMWHIO-SECBINFHSA-N,CC(C)(C)OC(O)=N[C@@H](CC(=O)O)Cc1cc(F)c(F)cc1F,xml_inchi
(R)-3-hydroxy-4-(trimethylammonio)butanoate,C7H15NO3,PHIQHXFUZVPYII-ZCFIWIBFSA-N,C[N+](C)(C)C[C@H](O)CC(=O)[O-],xml_inchi
"(R)-4-methyl-1,3-dioxolan-2-one",C4H6O3,RUOJZAUFBMNUDX-GSVOUGTGSA-N,C[C@@H]1COC(=O)O1,xml_inchi
(R)-5-methyl-2-(1-methylethylidene)cyclohexanone,C10H16O,NZGWDASTMWDZIW-MRVPVSSYSA-N,CC(C)=C1CC[C@@H](C)CC1=O,xml_inchi
(R)-N-methyl-N-(1-phenylpropan-2-yl)prop-2-yn-1-amine,C13H17N,MEZLKOACVSPNER-GFCCVEGCSA-N,C#CCN(C)[C@H](C)Cc1ccccc1,xml_inchi
(R)-cysteine hydrochloride,C3H8ClNO2S,IFQSXNOEEPCSLW-DKWTVANSSA-N,Cl.N[C@@H](CS)C(=O)O,xml_inchi
(R)-ketamine,C13H16ClNO,YQEZLKZALYSWHR-CYBMUJFWSA-N,CN[C@@]1(c2ccccc2Cl)CCCCC1=O,xml_inchi
(R)-menthofuran,C10H14O,YGWKXXYGDYYFJU-SSDOTTSWSA-N,Cc1coc2c1CC[C@@H](C)C2,xml_inchi
(R)-sec-butoxy((S)-sec-butoxy)methane,C9H20O2,YJBUXLCNFNPNEB-DTORHVGOSA-N,CC[C@@H](C)OCO[C@@H](C)CC,xml_inchi
"(R*,R*)-.alpha.,4-dimethyl-.alpha.-(4-methyl-3-pentenyl)-3-cyclohexene-1-methanol",C15H26O,RGZSQWQPBWRIAQ-LSDHHAIUSA-N,CC(C)=CCC[C@@](C)(O)[C@H]1CC=C(C)CC1,xml_inchi
"(R*,R*)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",C5H2F10,RIQRGMUSBYGDBL-JCYAYHJZSA-N,F[C@H]([C@@H](F)C(F)(F)C(F)(F)F)C(F)(F)F,xml_inchi
"(R*,R*)-2,3-dihydroxybutanedioic acid",C4H6O6,FEWJPZIEWOKRBE-JCYAYHJZSA-N,O=C(O)[C@H](O)[C@@H](O)C(=O)O,xml_inchi
"(R*,S*)-1,1,1,2,2,3,4,5,5,5-decafluoropentane",C5H2F10,RIQRGMUSBYGDBL-NCGGTJAESA-N,F[C@H]([C@H](F)C(F)(F)F)C(F)(F)C(F)(F)F,xml_inchi
"(R*,S*)-2,3-butanediol",C4H10O2,OWBTYPJTUOEWEK-ZXZARUISSA-N,C[C@H](O)[C@@H](C)O,xml_inchi
"(R,R)-tartaric acid (R,R)-1,2-cyclohexanediol co-crystal (1:1)",C10H18O8,WFNMEHLZQNMBKA-ZXZVGZDWSA-N,O=C(O)[C@H](O)[C@@H](O)C(=O)O.O[C@@H]1CCCC[C@H]1O,xml_inchi
"(R,R,R)-.beta.-tocopherol",C28H48O2,WGVKWNUPNGFDFJ-DQCZWYHMSA-N,Cc1cc(O)c(C)c2c1O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,xml_inchi
"(R,R,R)-.gamma.-tocopherol",C28H48O2,QUEDXNHFTDJVIY-DQCZWYHMSA-N,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2,xml_inchi
"(R,S)-3-[[(1,1-dimethylethyl)amino]carbonyl]-1-piperazinecarboxylic acid 1,1-dimethylethyl ester",C14H27N3O3,NASIOHFAYPRIAC-UHFFFAOYSA-N,CC(C)(C)N=C(O)C1CN(C(=O)OC(C)(C)C)CCN1,xml_inchi
"(S)-(+)-3,5-dinitro-N-(1-phenylethyl)benzamide",C15H13N3O5,ABEVDCGKLRIYRW-JTQLQIEISA-N,C[C@H](N=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1)c1ccccc1,xml_inchi
(S)-(+)-Clopidogrel hydrogen sulfate,C16H18ClNO6S2,FDEODCTUSIWGLK-RSAXXLAASA-N,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,xml_inchi
(S)-(+)-naproxen,C14H14O3,CMWTZPSULFXXJA-VIFPVBQESA-N,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,xml_inchi
(S)-(-)-.alpha.methylbenzylamine,C8H11N,RQEUFEKYXDPUSK-ZETCQYMHSA-N,C[C@H](N)c1ccccc1,xml_inchi
(S)-(-)-1-phenylethanol,C8H10O,WAPNOHKVXSQRPX-ZETCQYMHSA-N,C[C@H](O)c1ccccc1,xml_inchi
(S)-(-)-ethyl lactate,C5H10O3,LZCLXQDLBQLTDK-BYPYZUCNSA-N,CCOC(=O)[C@H](C)O,xml_inchi
"(S)-(1,1'-binaphthalene)-2,2'-diol",C20H14O2,PPTXVXKCQZKFBN-UHFFFAOYSA-N,Oc1ccc2ccccc2c1-c1c(O)ccc2ccccc12,xml_inchi
(S)-(2-methoxycarbonyl)pyrrolidinium bis(trifluoromethylsulfonyl)amide,C8H12F6N2O6S2,XNWQZCGHHGAFAH-JEDNCBNOSA-O,COC(=O)[C@@H]1CCC[NH2+]1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,xml_inchi
"(S)-1,5-diisobutoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",C25H51NO8S,WOHDNXRNAAEYGC-MERQFXBCSA-N,CC(C)COC(=O)CC[C@H](N)C(=O)OCC(C)C.CCCCCCCCCCCCOS(=O)(=O)O,xml_inchi
"(S)-1,5-diisopropoxy-1,5-dioxopentan-2-aminium dodecyl sulfate",C23H47NO8S,ZKCLHRKXKIRXOL-NPULLEENSA-N,CC(C)OC(=O)CC[C@H](N)C(=O)OC(C)C.CCCCCCCCCCCCOS(=O)(=O)O,xml_inchi
(S)-1-cyclohexylethan-1-aminium (S)-2-methoxy-2-phenylacetate,C17H27NO3,XHMUQJHSXHABDS-GZTXQBDSSA-N,CO[C@H](C(=O)O)c1ccccc1.C[C@H](N)C1CCCCC1,xml_inchi
(S)-1-isobutoxy-1-oxopropan-2-aminium dodecyl sulfate,C19H41NO6S,FUSLUXXSRSENGE-ZCMDIHMWSA-N,CC(C)COC(=O)[C@H](C)N.CCCCCCCCCCCCOS(=O)(=O)O,xml_inchi
(S)-1-isopropoxy-3-methyl-1-oxobutan-2-aminium dodecyl sulfate,C20H43NO6S,WEUPPEQYMVNFHT-ZLTKDMPESA-N,CC(C)OC(=O)[C@@H](N)C(C)C.CCCCCCCCCCCCOS(=O)(=O)O,xml_inchi
(S)-1-methyl-4-(1-methylethenyl)cyclohexene,C10H16,XMGQYMWWDOXHJM-SNVBAGLBSA-N,C=C(C)[C@@H]1CC=C(C)CC1,xml_inchi
(S)-1-phenylpropan-2-amine,C9H13N,KWTSXDURSIMDCE-QMMMGPOBSA-N,C[C@H](N)Cc1ccccc1,xml_inchi
"(S)-2'-(benzyloxy)-(1,1'-binaphthalen)-2-ol",C27H20O2,WLKLZUQBHZFLMA-UHFFFAOYSA-N,Oc1ccc2ccccc2c1-c1c(OCc2ccccc2)ccc2ccccc12,xml_inchi
(S)-2-(2-bromophenyl)-2-hydroxyacetic acid,C8H7BrO3,YBNMJUAXERDNRJ-ZETCQYMHSA-N,O=C(O)[C@@H](O)c1ccccc1Br,xml_inchi
(S)-2-(2-chloro-4-fluorophenyl)-2-hydroxyacetic acid,C8H6ClFO3,GSYDQXPFWGJBQG-ZETCQYMHSA-N,O=C(O)[C@@H](O)c1ccc(F)cc1Cl,xml_inchi
(S)-2-(2-oxopyrrolidin-1-yl)butanamide,C8H14N2O2,HPHUVLMMVZITSG-LURJTMIESA-N,CC[C@@H](C(=N)O)N1CCCC1=O,xml_inchi
(S)-2-(3-bromophenyl)-2-hydroxyacetic acid,C8H7BrO3,CBEMVOYIUQADIA-ZETCQYMHSA-N,O=C(O)[C@@H](O)c1cccc(Br)c1,xml_inchi
(S)-2-(4-bromophenyl)-2-hydroxyacetic acid,C8H7BrO3,BHZBRPQOYFDTAB-ZETCQYMHSA-N,O=C(O)[C@@H](O)c1ccc(Br)cc1,xml_inchi
(S)-2-(4-chloro-2-fluorophenyl)-2-hydroxyacetic acid,C8H6ClFO3,HBKBYSVGPUCTEK-ZETCQYMHSA-N,O=C(O)[C@@H](O)c1ccc(Cl)cc1F,xml_inchi
(S)-2-(4-chlorophenyl)-2-hydroxyacetic acid,C8H7ClO3,BWSFWXSSALIZAU-ZETCQYMHSA-N,O=C(O)[C@@H](O)c1ccc(Cl)cc1,xml_inchi
(S)-2-(4-isobutylphenyl)propanoic acid,C13H18O2,HEFNNWSXXWATRW-JTQLQIEISA-N,CC(C)Cc1ccc([C@H](C)C(=O)O)cc1,xml_inchi
